NEch;NZon;NCha;NObj;XChE;YChE;ZChE;XObC;YObC;XObE;YObE;IPos;Cor_Bord;Taille_Pixel;Unite;Phase;Sens;Longueur;G;Diamètre;P6;P7;P8;P9;P10;Nom image
1;1;4;2;11393.4;-1649.2;-13575.075;104;497;-1;-1;1;non;0.345;µm;1;H;2.76;13.669;3.05;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;3;11393.4;-1649.2;-13575.075;131;497;-1;-1;1;non;0.345;µm;1;H;15.87;8.622;17.52;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;4;11393.4;-1649.2;-13575.075;162;497;-1;-1;1;non;0.345;µm;1;H;5.52;11.669;6.09;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;5;11393.4;-1649.2;-13575.075;172;497;-1;-1;1;non;0.345;µm;1;H;1.38;15.669;1.52;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;6;11393.4;-1649.2;-13575.075;176;497;-1;-1;1;non;0.345;µm;1;H;1.38;15.669;1.52;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;7;11393.4;-1649.2;-13575.075;191;497;-1;-1;1;non;0.345;µm;1;H;8.97;10.268;9.90;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;8;11393.4;-1649.2;-13575.075;216;497;-1;-1;1;non;0.345;µm;1;H;8.28;10.499;9.14;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;9;11393.4;-1649.2;-13575.075;293.5;497;-1;-1;1;non;0.345;µm;1;H;45.20;5.602;49.90;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;10;11393.4;-1649.2;-13575.075;379.5;497;-1;-1;1;non;0.345;µm;1;H;14.15;8.954;15.62;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;11;11393.4;-1649.2;-13575.075;453;497;-1;-1;1;non;0.345;µm;1;H;36.57;6.213;40.37;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;12;11393.4;-1649.2;-13575.075;528.5;497;-1;-1;1;non;0.345;µm;1;H;15.53;8.685;17.14;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;13;11393.4;-1649.2;-13575.075;573.5;497;-1;-1;1;non;0.345;µm;1;H;15.53;8.685;17.14;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;14;11393.4;-1649.2;-13575.075;622;497;-1;-1;1;non;0.345;µm;1;H;17.94;8.268;19.81;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;15;11393.4;-1649.2;-13575.075;659;497;-1;-1;1;non;0.345;µm;1;H;7.59;10.750;8.38;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;16;11393.4;-1649.2;-13575.075;677.5;497;-1;-1;1;non;0.345;µm;1;H;5.18;11.855;5.71;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;17;11393.4;-1649.2;-13575.075;704;497;-1;-1;1;non;0.345;µm;1;H;13.11;9.173;14.47;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;18;11393.4;-1649.2;-13575.075;727;497;-1;-1;1;non;0.345;µm;1;H;2.76;13.669;3.05;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;19;11393.4;-1649.2;-13575.075;877.5;497;-1;-1;0.5;non;0.345;µm;1;H;101.09;1.279;223.20;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;20;11393.4;-1649.2;-13575.075;497;12;-1;-1;0.5;non;0.345;µm;1;V;8.97;8.268;19.81;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;21;11393.4;-1649.2;-13575.075;497;54.5;-1;-1;1;non;0.345;µm;1;V;20.36;7.904;22.47;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;22;11393.4;-1649.2;-13575.075;497;114.5;-1;-1;1;non;0.345;µm;1;V;21.05;7.807;23.23;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;23;11393.4;-1649.2;-13575.075;497;177.5;-1;-1;1;non;0.345;µm;1;V;22.43;7.624;24.76;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;24;11393.4;-1649.2;-13575.075;497;228.5;-1;-1;1;non;0.345;µm;1;V;12.77;9.250;14.09;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;25;11393.4;-1649.2;-13575.075;497;269;-1;-1;1;non;0.345;µm;1;V;15.18;8.750;16.76;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;26;11393.4;-1649.2;-13575.075;497;399;-1;-1;1;non;0.345;µm;1;V;74.52;4.159;82.27;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;27;11393.4;-1649.2;-13575.075;497;543;-1;-1;1;non;0.345;µm;1;V;24.84;7.329;27.42;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;28;11393.4;-1649.2;-13575.075;497;629.5;-1;-1;1;non;0.345;µm;1;V;34.85;6.352;38.47;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;29;11393.4;-1649.2;-13575.075;497;711.5;-1;-1;1;non;0.345;µm;1;V;21.74;7.714;24.00;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;30;11393.4;-1649.2;-13575.075;497;819;-1;-1;1;non;0.345;µm;1;V;52.44;5.173;57.89;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;31;11393.4;-1649.2;-13575.075;497;944;-1;-1;1;non;0.345;µm;1;V;33.81;6.439;37.33;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;4;32;11393.4;-1649.2;-13575.075;497;1008.5;-1;-1;0.5;non;0.345;µm;1;V;10.70;7.760;23.61;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_4.tif
1;1;241;1;12453.2;-4475.6;-13565.769;145;497;-1;-1;0.5;non;0.345;µm;1;H;100.74;1.289;222.43;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_241.tif
1;1;241;2;12453.2;-4475.6;-13565.769;334;497;-1;-1;1;non;0.345;µm;1;H;29.67;6.816;32.76;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_241.tif
1;1;241;3;12453.2;-4475.6;-13565.769;533;497;-1;-1;1;non;0.345;µm;1;H;107.64;3.098;118.83;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_241.tif
1;1;241;4;12453.2;-4475.6;-13565.769;702.5;497;-1;-1;1;non;0.345;µm;1;H;9.32;10.159;10.28;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_241.tif
1;1;241;5;12453.2;-4475.6;-13565.769;870;497;-1;-1;0.5;non;0.345;µm;1;H;106.26;1.135;234.62;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_241.tif
1;1;241;6;12453.2;-4475.6;-13565.769;497;69.5;-1;-1;0.5;non;0.345;µm;1;V;48.65;3.390;107.41;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_241.tif
1;1;241;7;12453.2;-4475.6;-13565.769;497;150;-1;-1;1;non;0.345;µm;1;V;6.90;11.025;7.62;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_241.tif
1;1;241;8;12453.2;-4475.6;-13565.769;497;204;-1;-1;1;non;0.345;µm;1;V;30.36;6.750;33.52;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_241.tif
1;1;241;9;12453.2;-4475.6;-13565.769;497;274;-1;-1;1;non;0.345;µm;1;V;17.94;8.268;19.81;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_241.tif
1;1;241;10;12453.2;-4475.6;-13565.769;497;575.5;-1;-1;1;non;0.345;µm;1;V;190.10;1.457;209.86;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_241.tif
1;1;241;11;12453.2;-4475.6;-13565.769;497;937.5;-1;-1;0.5;non;0.345;µm;1;V;59.69;2.800;131.78;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_241.tif
1;1;51;1;9273.2;-2002.4;-13556.269;30.5;497;-1;-1;0.5;non;0.345;µm;1;H;21.74;5.714;47.99;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_51.tif
1;1;51;2;9273.2;-2002.4;-13556.269;68.5;497;-1;-1;1;non;0.345;µm;1;H;4.49;12.268;4.95;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_51.tif
1;1;51;3;9273.2;-2002.4;-13556.269;105.5;497;-1;-1;1;non;0.345;µm;1;H;21.05;7.807;23.23;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_51.tif
1;1;51;4;9273.2;-2002.4;-13556.269;291.5;497;-1;-1;1;non;0.345;µm;1;H;107.30;3.107;118.45;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_51.tif
1;1;51;5;9273.2;-2002.4;-13556.269;460;497;-1;-1;1;non;0.345;µm;1;H;8.97;10.268;9.90;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_51.tif
1;1;51;6;9273.2;-2002.4;-13556.269;593;497;-1;-1;1;non;0.345;µm;1;H;82.80;3.855;91.41;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_51.tif
1;1;51;7;9273.2;-2002.4;-13556.269;758.5;497;-1;-1;1;non;0.345;µm;1;H;31.40;6.653;34.66;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_51.tif
1;1;51;8;9273.2;-2002.4;-13556.269;895;497;-1;-1;1;non;0.345;µm;1;H;62.79;4.653;69.32;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_51.tif
1;1;51;9;9273.2;-2002.4;-13556.269;995;497;-1;-1;1;non;0.345;µm;1;H;6.21;11.329;6.86;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_51.tif
1;1;51;10;9273.2;-2002.4;-13556.269;1014;497;-1;-1;0.5;non;0.345;µm;1;H;6.90;9.025;15.24;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_51.tif
1;1;51;11;9273.2;-2002.4;-13556.269;497;3;-1;-1;0.5;non;0.345;µm;1;V;2.76;11.669;6.09;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_51.tif
1;1;51;12;9273.2;-2002.4;-13556.269;497;23.5;-1;-1;1;non;0.345;µm;1;V;11.39;9.580;12.57;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_51.tif
1;1;51;13;9273.2;-2002.4;-13556.269;497;95;-1;-1;1;non;0.345;µm;1;V;37.95;6.106;41.90;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_51.tif
1;1;51;14;9273.2;-2002.4;-13556.269;497;180.5;-1;-1;1;non;0.345;µm;1;V;21.05;7.807;23.23;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_51.tif
1;1;51;15;9273.2;-2002.4;-13556.269;497;253;-1;-1;1;non;0.345;µm;1;V;28.98;6.884;31.99;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_51.tif
1;1;51;16;9273.2;-2002.4;-13556.269;497;311;-1;-1;1;non;0.345;µm;1;V;11.04;9.669;12.19;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_51.tif
1;1;51;17;9273.2;-2002.4;-13556.269;497;401;-1;-1;1;non;0.345;µm;1;V;51.06;5.250;56.37;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_51.tif
1;1;51;18;9273.2;-2002.4;-13556.269;497;555;-1;-1;1;non;0.345;µm;1;V;55.20;5.025;60.94;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_51.tif
1;1;51;19;9273.2;-2002.4;-13556.269;497;661;-1;-1;1;non;0.345;µm;1;V;17.94;8.268;19.81;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_51.tif
1;1;51;20;9273.2;-2002.4;-13556.269;497;742;-1;-1;1;non;0.345;µm;1;V;37.95;6.106;41.90;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_51.tif
1;1;51;21;9273.2;-2002.4;-13556.269;497;855;-1;-1;1;non;0.345;µm;1;V;40.02;5.953;44.18;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_51.tif
1;1;51;22;9273.2;-2002.4;-13556.269;497;942;-1;-1;1;non;0.345;µm;1;V;20.01;7.953;22.09;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_51.tif
1;1;51;23;9273.2;-2002.4;-13556.269;497;997.5;-1;-1;0.5;non;0.345;µm;1;V;18.29;6.213;40.37;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_51.tif
1;1;189;1;9627;-3768.8;-13548.031;55;497;-1;-1;0.5;non;0.345;µm;1;H;38.64;4.054;85.32;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_189.tif
1;1;189;2;9627;-3768.8;-13548.031;129.5;497;-1;-1;1;non;0.345;µm;1;H;12.77;9.250;14.09;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_189.tif
1;1;189;3;9627;-3768.8;-13548.031;156;497;-1;-1;1;non;0.345;µm;1;H;5.52;11.669;6.09;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_189.tif
1;1;189;4;9627;-3768.8;-13548.031;203;497;-1;-1;1;non;0.345;µm;1;H;26.91;7.098;29.71;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_189.tif
1;1;189;5;9627;-3768.8;-13548.031;328;497;-1;-1;1;non;0.345;µm;1;H;59.34;4.816;65.51;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_189.tif
1;1;189;6;9627;-3768.8;-13548.031;455.5;497;-1;-1;1;non;0.345;µm;1;H;28.64;6.919;31.61;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_189.tif
1;1;189;7;9627;-3768.8;-13548.031;547.5;497;-1;-1;1;non;0.345;µm;1;H;34.85;6.352;38.47;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_189.tif
1;1;189;8;9627;-3768.8;-13548.031;657.5;497;-1;-1;1;non;0.345;µm;1;H;41.06;5.879;45.32;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_189.tif
1;1;189;9;9627;-3768.8;-13548.031;867;497;-1;-1;1;non;0.345;µm;1;H;103.50;3.211;114.26;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_189.tif
1;1;189;10;9627;-3768.8;-13548.031;1020.5;497;-1;-1;0.5;non;0.345;µm;1;H;2.42;12.054;5.33;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_189.tif
1;1;189;11;9627;-3768.8;-13548.031;497;15;-1;-1;0.5;non;0.345;µm;1;V;11.04;7.669;24.38;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_189.tif
1;1;189;12;9627;-3768.8;-13548.031;497;74.5;-1;-1;1;non;0.345;µm;1;V;30.02;6.783;33.14;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_189.tif
1;1;189;13;9627;-3768.8;-13548.031;497;246;-1;-1;1;non;0.345;µm;1;V;88.32;3.669;97.51;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_189.tif
1;1;189;14;9627;-3768.8;-13548.031;497;394.5;-1;-1;1;non;0.345;µm;1;V;14.15;8.954;15.62;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_189.tif
1;1;189;15;9627;-3768.8;-13548.031;497;447;-1;-1;1;non;0.345;µm;1;V;22.08;7.669;24.38;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_189.tif
1;1;189;16;9627;-3768.8;-13548.031;497;487;-1;-1;1;non;0.345;µm;1;V;5.52;11.669;6.09;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_189.tif
1;1;189;17;9627;-3768.8;-13548.031;497;525;-1;-1;1;non;0.345;µm;1;V;20.70;7.855;22.85;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_189.tif
1;1;189;18;9627;-3768.8;-13548.031;497;646;-1;-1;1;non;0.345;µm;1;V;62.79;4.653;69.32;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_189.tif
1;1;189;19;9627;-3768.8;-13548.031;497;749;-1;-1;1;non;0.345;µm;1;V;8.28;10.499;9.14;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_189.tif
1;1;189;20;9627;-3768.8;-13548.031;497;878.5;-1;-1;1;non;0.345;µm;1;V;81.08;3.916;89.51;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_189.tif
1;1;189;21;9627;-3768.8;-13548.031;497;1010;-1;-1;0.5;non;0.345;µm;1;V;9.66;8.054;21.33;-1;-1;-1;-1;-1;D:\Sessions Metalia\C Camus\ISO 643_INT_289071_2022-06-07_10-33-10\Images_289071\289071_Champ_1_1_189.tif
